concessionaria;mes_ano;sentido;praca;tipo_de_cobranca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 03 BR-116/BA km 482,138 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 10";"Passeio";598.00;1.50;897.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 03 BR-116/BA km 482,138 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 10";"Passeio";572.00;1.50;858.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 03 BR-116/BA km 482,138 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 11";"Passeio";176.00;2.00;352.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 03 BR-116/BA km 482,138 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 11";"Passeio";203.00;2.00;406.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 03 BR-116/BA km 482,138 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 12";"Moto";2062.00;0.50;1031.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 03 BR-116/BA km 482,138 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 12";"Moto";1942.00;0.50;971.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 1";"Passeio";29243.00;1.00;29243.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 1";"Passeio";29402.00;1.00;29402.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 2";"Comercial";7582.00;2.00;15164.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 2";"Comercial";7459.00;2.00;14918.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 3";"Comercial";16185.00;3.00;48555.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 3";"Comercial";17287.00;3.00;51861.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 4";"Comercial";8340.00;4.00;33360.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 4";"Comercial";7311.00;4.00;29244.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 5";"Comercial";13519.00;5.00;67595.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 5";"Comercial";14052.00;5.00;70260.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 6";"Comercial";19134.00;6.00;114804.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 6";"Comercial";19322.00;6.00;115932.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 7";"Comercial";3634.00;7.00;25438.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 7";"Comercial";3349.00;7.00;23443.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 8";"Comercial";88.00;8.00;704.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 8";"Comercial";85.00;8.00;680.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 9";"Comercial";2526.00;9.00;22734.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 9";"Comercial";2612.00;9.00;23508.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 10";"Passeio";455.00;1.50;682.50
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 10";"Passeio";474.00;1.50;711.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 11";"Passeio";99.00;2.00;198.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 11";"Passeio";110.00;2.00;220.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 12";"Moto";1059.00;0.50;529.50
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 04 BR-116/BA km 566,405 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 12";"Moto";1047.00;0.50;523.50
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 1";"Passeio";27036.00;1.00;27036.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 1";"Passeio";27448.00;1.00;27448.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 2";"Comercial";7587.00;2.00;15174.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 2";"Comercial";7318.00;2.00;14636.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 3";"Comercial";15002.00;3.00;45006.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 3";"Comercial";16149.00;3.00;48447.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 4";"Comercial";8605.00;4.00;34420.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 4";"Comercial";7247.00;4.00;28988.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 5";"Comercial";13448.00;5.00;67240.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 5";"Comercial";14040.00;5.00;70200.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 6";"Comercial";18303.00;6.00;109818.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 6";"Comercial";18879.00;6.00;113274.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 7";"Comercial";3572.00;7.00;25004.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 7";"Comercial";3410.00;7.00;23870.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 8";"Comercial";95.00;8.00;760.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 8";"Comercial";92.00;8.00;736.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 9";"Comercial";2455.00;9.00;22095.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 9";"Comercial";2537.00;9.00;22833.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 10";"Passeio";401.00;1.50;601.50
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 10";"Passeio";413.00;1.50;619.50
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 11";"Passeio";98.00;2.00;196.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 11";"Passeio";101.00;2.00;202.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 12";"Moto";1038.00;0.50;519.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 05 BR-116/BA km 698,41 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 12";"Moto";1036.00;0.50;518.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 1";"Passeio";39005.00;1.00;39005.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 1";"Passeio";39663.00;1.00;39663.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 2";"Comercial";8978.00;2.00;17956.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 2";"Comercial";8706.00;2.00;17412.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 3";"Comercial";15261.00;3.00;45783.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 3";"Comercial";16521.00;3.00;49563.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 4";"Comercial";8662.00;4.00;34648.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 4";"Comercial";7339.00;4.00;29356.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 5";"Comercial";13528.00;5.00;67640.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 5";"Comercial";14066.00;5.00;70330.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 6";"Comercial";18249.00;6.00;109494.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 6";"Comercial";18904.00;6.00;113424.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 7";"Comercial";3546.00;7.00;24822.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 7";"Comercial";3495.00;7.00;24465.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 8";"Comercial";97.00;8.00;776.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 8";"Comercial";96.00;8.00;768.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 9";"Comercial";2434.00;9.00;21906.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 9";"Comercial";2544.00;9.00;22896.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 10";"Passeio";426.00;1.50;639.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 10";"Passeio";467.00;1.50;700.50
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 11";"Passeio";119.00;2.00;238.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 11";"Passeio";125.00;2.00;250.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 12";"Moto";1898.00;0.50;949.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 06 BR-116/BA km 773,819 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 12";"Moto";1949.00;0.50;974.50
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 1";"Passeio";24125.00;1.00;24125.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 1";"Passeio";24513.00;1.00;24513.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 2";"Comercial";6186.00;2.00;12372.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 2";"Comercial";5827.00;2.00;11654.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 3";"Comercial";14519.00;3.00;43557.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 3";"Comercial";16388.00;3.00;49164.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 4";"Comercial";8846.00;4.00;35384.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 4";"Comercial";7170.00;4.00;28680.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 5";"Comercial";12968.00;5.00;64840.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 5";"Comercial";13787.00;5.00;68935.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 6";"Comercial";18413.00;6.00;110478.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 6";"Comercial";19303.00;6.00;115818.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 7";"Comercial";3562.00;7.00;24934.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 7";"Comercial";3649.00;7.00;25543.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 8";"Comercial";114.00;8.00;912.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 8";"Comercial";127.00;8.00;1016.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 9";"Comercial";2433.00;9.00;21897.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 9";"Comercial";2562.00;9.00;23058.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 10";"Passeio";498.00;1.50;747.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 10";"Passeio";532.00;1.50;798.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 11";"Passeio";114.00;2.00;228.00
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 11";"Passeio";121.00;2.00;242.00
"VIA BAHIA";"01/04/2015";"Decrescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 12";"Moto";691.00;0.50;345.50
"VIA BAHIA";"01/04/2015";"Crescente";"Praça 07 BR-116/BA km 873,499 Sentido 1: Norte Sentido 2: Sul";"N/I";"Categoria 12";"Moto";679.00;0.50;339.50
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 1";"Passeio";463225.00;1.00;463225.00
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 1";"Passeio";464280.00;1.00;464280.00
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 2";"Comercial";50928.00;2.00;101856.00
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 2";"Comercial";51901.00;2.00;103802.00
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 3";"Comercial";24330.00;3.00;72990.00
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 3";"Comercial";24399.00;3.00;73197.00
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 4";"Comercial";8415.00;4.00;33660.00
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 4";"Comercial";12026.00;4.00;48104.00
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 5";"Comercial";8985.00;5.00;44925.00
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 5";"Comercial";10376.00;5.00;51880.00
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 6";"Comercial";10599.00;6.00;63594.00
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 6";"Comercial";9082.00;6.00;54492.00
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 7";"Comercial";4740.00;7.00;33180.00
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 7";"Comercial";2988.00;7.00;20916.00
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 8";"Comercial";175.00;8.00;1400.00
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 8";"Comercial";85.00;8.00;680.00
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 9";"Comercial";4595.00;9.00;41355.00
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 9";"Comercial";955.00;9.00;8595.00
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 10";"Passeio";945.00;1.50;1417.50
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 10";"Passeio";948.00;1.50;1422.00
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 11";"Passeio";191.00;2.00;382.00
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 11";"Passeio";170.00;2.00;340.00
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 12";"Moto";12467.00;0.50;6233.50
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 01 BR-324/BA km 597,728 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 12";"Moto";12621.00;0.50;6310.50
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 02 BR-324/BA km 551,094 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 1";"Passeio";297400.00;1.00;297400.00
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 02 BR-324/BA km 551,094 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 1";"Passeio";298058.00;1.00;298058.00
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 02 BR-324/BA km 551,094 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 2";"Comercial";39261.00;2.00;78522.00
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 02 BR-324/BA km 551,094 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 2";"Comercial";37471.00;2.00;74942.00
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 02 BR-324/BA km 551,094 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 3";"Comercial";26709.00;3.00;80127.00
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 02 BR-324/BA km 551,094 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 3";"Comercial";28369.00;3.00;85107.00
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 02 BR-324/BA km 551,094 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 4";"Comercial";14782.00;4.00;59128.00
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 02 BR-324/BA km 551,094 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 4";"Comercial";15291.00;4.00;61164.00
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 02 BR-324/BA km 551,094 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 5";"Comercial";12579.00;5.00;62895.00
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 02 BR-324/BA km 551,094 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 5";"Comercial";13755.00;5.00;68775.00
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 02 BR-324/BA km 551,094 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 6";"Comercial";12074.00;6.00;72444.00
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 02 BR-324/BA km 551,094 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 6";"Comercial";14542.00;6.00;87252.00
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 02 BR-324/BA km 551,094 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 7";"Comercial";6245.00;7.00;43715.00
"VIA BAHIA";"01/05/2015";"Decrescente";"Praça 02 BR-324/BA km 551,094 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 7";"Comercial";6770.00;7.00;47390.00
"VIA BAHIA";"01/05/2015";"Crescente";"Praça 02 BR-324/BA km 551,094 Sentido 1: Leste Sentido 2: Oeste";"N/I";"Categoria 8";"Comercial";161.00;8.00;1288.00
